station, lon_dec, lat_dec, elev
WT116a, 422167.8100275588, 5726630.387563543, 397.9
WT117b, 421128.3386349576, 5721813.970223306, 405.53
WT118a, 420718.90333981003, 5726678.742099915, 410.56
WT119a, 421187.5940438743, 5721021.948087246, 405.1
WT120a, 421714.97318336123, 5725938.239801815, 443.1
WT122a, 421401.8809422552, 5722582.084536816, 391.82
WT125a, 421623.0462227682, 5720056.174809831, 405.71
WT126a, 421766.6902898994, 5722365.265109949, 396.97
WT127a, 421913.3165230606, 5721264.910661163, 406.67
WT128a, 422029.1053008395, 5719310.050928636, 413.9
WT129a, 422105.65977138525, 5725564.401011632, 415.0
WT130a, 421834.9097499251, 5723273.843341718, 381.78
WT132a, 422376.8987121679, 5720673.258980552, 411.54
WT132b, 422376.8900764276, 5720674.146721093, 410.9
WT133a, 422496.6781254568, 5722030.795265727, 438.41
WT134a, 427951.98631463083, 5718763.704039935, 507.40999999999997
WT135a, 422623.72005048394, 5723119.941555203, 479.15
WT136a, 423021.10183071997, 5712316.043133467, 474.09000000000003
WT138a, 422596.8311825538, 5718857.573287847, 429.38
WT140a, 422418.10218355595, 5723901.892106288, 378.28
WT141a, 420525.69168211985, 5716179.803430303, 378.8
WT142a, 423725.81663936307, 5719745.398098056, 460.32
WT143a, 423528.8597195213, 5713977.965759912, 496.97
WT145a, 422882.8184686472, 5726009.076126175, 374.81
WT146a, 423907.5269735019, 5727315.213078755, 464.91
WT148a, 427421.6736240526, 5724764.926627617, 375.74
WT149a, 420176.39915136725, 5712929.594558892, 386.63
WT150a, 424980.07081151183, 5726288.2752668755, 416.9
WT150b, 424981.5270303041, 5726290.841385427, 417.85
WT151a, 423486.39322065504, 5722666.477034804, 464.67
WT152a, 423247.55588382547, 5724243.169569157, 404.46
WT153b, 423428.2326021997, 5725102.200792279, 341.3
WT154a, 423677.7589645707, 5721131.271417958, 473.78
WT155a, 423923.44012065954, 5718820.620769076, 462.86
WT156a, 423201.17699058115, 5716177.96232528, 461.43
WT159a, 423256.27660464094, 5717834.8459310075, 449.31
WT160a, 423866.97942687076, 5722204.010516368, 479.5
WT162a, 413560.31726001267, 5721790.430151504, 616.6
WT163a, 424309.6848664423, 5723317.990471925, 465.16
WT164a, 423903.1171004619, 5724120.263904811, 422.45
WT165a, 424230.12776391394, 5722785.76712363, 490.72
WT166a, 423564.6035377362, 5717176.26690349, 464.01
WT167a, 423609.8842305107, 5721431.149195713, 483.19000000000005
WT168a, 424494.97024128016, 5718281.706796082, 499.92999999999995
WT169a, 412402.49430088105, 5723753.276927474, 563.7
WT170b, 426311.3839298633, 5713571.611112379, 548.3
WT171a, 426750.0943166437, 5719387.542448893, 472.61
WT172a, 424332.7772620077, 5724868.444265495, 372.79
WT174a, 424564.1327098042, 5720857.039800421, 496.80999999999995
WT175a, 425190.47243384476, 5722548.231796349, 473.47
WT177a, 424817.7259083348, 5722009.266805085, 492.52
WT178a, 421128.1781354565, 5711767.578086023, 419.52
WT179a, 425105.7156394623, 5724960.29053219, 373.87
WT180a, 424726.414675673, 5720156.640818603, 457.0
WT181a, 428850.6952731432, 5721478.034163428, 410.3
WT182a, 424553.568309789, 5711941.627425498, 517.12
WT183a, 425087.68617525534, 5723197.369954718, 446.22
WT184a, 425022.44574075245, 5721293.171024469, 489.32000000000005
WT185a, 425033.4560134463, 5718834.572991657, 473.53
WT186a, 425824.0478431606, 5722168.832189021, 469.8
WT188a, 426900.6761508346, 5725701.584413176, 322.9
WT189a, 425787.6080541087, 5724142.321237523, 388.8
WT190a, 427020.3265525048, 5723850.6028035395, 423.86
WT191a, 425647.7252490042, 5722776.009855881, 462.87
WT192a, 418899.91882862686, 5711697.123427247, 355.43
WT193a, 426179.94199083233, 5720595.041650704, 441.42
WT194a, 426099.95768412045, 5723360.947526087, 447.02
WT195a, 426172.15786581964, 5721436.506163796, 445.34
WT197a, 426859.2033662456, 5720174.03692909, 452.55
WT198a, 427174.4553047843, 5722546.82054926, 428.79
WT199a, 421964.6920775729, 5715253.1456790045, 446.9
WT200a, 426803.35702943587, 5723123.943628385, 438.79
WT201a, 427805.14602088474, 5720810.889608077, 409.83
WT202a, 427887.3378246183, 5721720.416293023, 421.61
WT204a, 429083.06552803493, 5718451.45690925, 487.78999999999996
WT205a, 422100.84921656875, 5716615.857682192, 437.6
WT206b, 429133.1173915716, 5720788.279993847, 410.17
WT209a, 429993.495169697, 5715708.846274254, 478.28
WT210a, 428647.2462692418, 5717197.862722657, 501.88
WT211a, 430332.2825291006, 5717380.786847238, 413.45
WT213a, 429777.98829801806, 5722192.494022818, 378.9
WT214a, 430675.67108536966, 5721294.3383557275, 381.48
WT216a, 419000.0797086181, 5718038.447031355, 357.5
WT217a, 430917.2291157072, 5719747.772536092, 373.96
WT219a, 431413.66070008645, 5720669.710242904, 341.77
WT221a, 430473.1359401207, 5718703.184447041, 383.65
WT222a, 418589.09549491724, 5721752.075858509, 465.35
WT223a, 419369.86193319806, 5722240.650206261, 470.4
WT224a, 419982.13802490523, 5720254.074910512, 365.3
WT225a, 416634.1454943812, 5717697.209473663, 402.6
WT300a, 425381.6406602586, 5712619.967986909, 536.59
WT301a, 424083.74312211503, 5712927.978684469, 486.5
WT302a, 423150.8635117621, 5714362.086887138, 483.78
WT303a, 423043.03901345684, 5715047.006083007, 484.45000000000005
WT304a, 422377.90910887305, 5714218.640568461, 471.46000000000004
WT305a, 421200.14601970225, 5713479.822965829, 413.45
WT306a, 419638.5556917717, 5712523.987224832, 382.76
WT307a, 422564.22878970415, 5715694.921644494, 440.77
WT308a, 422649.3717415086, 5717351.772926376, 446.87
WT309a, 423330.5850904356, 5718420.415943559, 450.29
WT310a, 423196.5359737737, 5719323.26449497, 445.26
WT311a, 421399.09714798693, 5718721.562071732, 409.93
WT312a, 417973.2985446413, 5717434.538427296, 371.78
WT313a, 426142.1828405375, 5720105.728214035, 457.07
WT314a, 427831.6190256892, 5719865.943864797, 455.25
WT315a, 427396.41374434915, 5718241.735460392, 604.46
WT316a, 426182.50114003837, 5719020.968470108, 494.88
WT323a, 421580.5015205168, 5714556.750536166, 407.15
WT324a, 419350.27821473696, 5713427.115832903, 353.67
WT325a, 420169.2162105639, 5713645.899297544, 377.61
WT326a, 421982.8254206283, 5712320.470447573, 437.0
WT327a, 420120.8654753441, 5714392.420882135, 356.49
WT328a, 420791.49132952845, 5713746.447436435, 395.31
WT329a, 418304.29735370155, 5719775.284799056, 450.32
WT330a, 420061.8870796102, 5719381.247401743, 394.66
WT331a, 416556.7666370071, 5724943.618714452, 512.29
WT332a, 416934.27874846576, 5726292.619341585, 472.35
WT333a, 417225.0159503434, 5724050.416496117, 529.83
WT334a, 420230.5563333052, 5724269.9905079, 428.34
WT335a, 421134.6169516915, 5724236.462009499, 382.35
WT336a, 422973.72995811887, 5725059.878490763, 336.98
WT337a, 424179.49810511793, 5720629.885960788, 471.74
WT339a, 421931.1358739659, 5715740.237206888, 416.92
WT340a, 422169.4036840069, 5715162.702919299, 446.24
WT341a, 422173.4191462171, 5714609.400107148, 431.06
WT500a, 417166.281414958, 5725635.034568433, 508.04999999999995
WT501a, 416695.37487370445, 5725569.989406463, 486.5
WT502a, 417063.4965177993, 5725051.550048052, 519.29
WT503a, 416585.1794726154, 5725115.933413992, 507.36
WT504a, 416715.53684101545, 5724512.788457152, 512.82
WT505a, 418269.7753507195, 5724023.552175818, 493.69000000000005
WT506a, 418770.4671492092, 5724575.895269118, 438.52
WT507a, 419197.2420002198, 5724368.697779462, 407.96
WT508a, 419859.6784161895, 5725226.573337107, 410.24
WT511a, 418521.8875147971, 5725380.734021758, 475.54999999999995
WT512a, 417932.7274075102, 5725360.167368024, 504.38
WT513a, 419319.6550309393, 5725419.679706778, 410.24
